	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	109.24290881156921	24.082727670669556	0.8236184708554126	1	0.001	{'gamma': 0.001, 'C': 1}	9	0.8170923998738568	0.8467360454115421	0.8110410094637224	0.798422712933754	0.844794952681388	1.3765311201502926	0.399803377497183	0.019070535172662214
1	236.88180828094482	23.572460556030272	0.8301791572041383	1	0.1	{'gamma': 0.1, 'C': 1}	2	0.8180384736676127	0.8502049826553137	0.8230283911671924	0.8069400630914827	0.8526813880126183	4.689099223841929	0.5212091140601649	0.018143508704525385
2	77.79196524620056	16.889384174346922	0.8296114055008832	1	0.01	{'gamma': 0.01, 'C': 1}	4	0.8164616840113529	0.8489435509303059	0.8242902208201893	0.8088328075709779	0.8495268138801262	1.9465095571017357	0.4359460621790245	0.016753095348583356
3	75.21886010169983	16.363339757919313	0.8294852384557153	10	0.001	{'gamma': 0.001, 'C': 10}	5	0.8136234626300851	0.8489435509303059	0.8246056782334384	0.8082018927444795	0.8520504731861199	1.9557688969258917	0.16981627239243408	0.01797886236298159
4	369.8501826763153	25.895349502563477	0.8301160736815544	10	0.1	{'gamma': 0.1, 'C': 10}	3	0.8208766950488805	0.8498896247240618	0.8258675078864354	0.8041009463722397	0.8498422712933754	7.2771642366469385	0.7969357344725124	0.017665066442356013
5	93.85368027687073	14.824912118911744	0.8294852384557153	10	0.01	{'gamma': 0.01, 'C': 10}	5	0.8123620309050773	0.8429517502365185	0.8290220820189275	0.8082018927444795	0.8548895899053628	4.582986505683742	0.5420401373335082	0.01773741115514468
6	95.52961773872376	21.456530809402466	0.8260156447136008	2	0.001	{'gamma': 0.001, 'C': 2}	8	0.8180384736676127	0.8473667612740461	0.8119873817034701	0.8050473186119874	0.8476340694006309	1.996987254074321	0.24742076321494116	0.018018233187007335
7	296.0119282245636	13.894559955596923	0.830305324249306	2	0.1	{'gamma': 0.1, 'C': 2}	1	0.8186691895301167	0.8492589088615579	0.8261829652996845	0.8063091482649842	0.8511041009463722	4.336194081221781	1.0738365319535847	0.0174356052779323
8	73.74652528762817	14.89078860282898	0.8294852384557153	2	0.01	{'gamma': 0.01, 'C': 2}	5	0.815515610217597	0.8454746136865342	0.8280757097791798	0.8082018927444795	0.8501577287066246	2.419703454959545	1.4025190262824172	0.016328527544418256
