	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0	1449.8243498007457	615.8286105791727	0.8582623509369677	1	0.001	{'C': 1, 'gamma': 0.001}	9	0.8483609549536395	0.8719015806957982	0.8545248786186252	32.019503554284846	9.639246771962304	0.009967194229716262
1	4447.032802581787	660.3729871114095	0.8644073983937698	1	0.1	{'C': 1, 'gamma': 0.1}	1	0.8507337373147404	0.8817581133866316	0.860730843646187	132.29493159429967	17.45987079597555	0.012929734405142876
2	1196.5420317649841	463.75337862968445	0.8614018009247992	1	0.01	{'C': 1, 'gamma': 0.01}	6	0.8475943637292838	0.8777789946336655	0.8588325484612858	37.102897208231546	18.59657908247953	0.012456058091872948
3	1152.5398564338684	451.1987742582957	0.8607568751521051	10	0.001	{'C': 10, 'gamma': 0.001}	7	0.8466452507848434	0.8774504435439711	0.8581754462818968	32.52388966736995	25.349514399316583	0.012707980657982119
4	6368.772802193959	695.3909471035004	0.8618763689462157	10	0.1	{'C': 10, 'gamma': 0.1}	4	0.8479959115134701	0.8792027160223415	0.8584309860183259	176.43963429470082	29.59096665057568	0.012971005570594472
5	2993.1607399781547	455.5631771882375	0.8624482842540764	10	0.01	{'C': 10, 'gamma': 0.01}	3	0.8462437030006571	0.880297886321323	0.8608038549994524	122.95794248198821	20.511444439149724	0.013951145422960226
6	1306.6812567710876	542.9836320877075	0.8594913604283281	2	0.001	{'C': 2, 'gamma': 0.001}	8	0.8485069723297073	0.8748220348264155	0.8551454751213814	36.507972322258524	18.51415329326158	0.01117397161781493
7	4487.048182646434	353.5316319465637	0.8626916524701874	2	0.1	{'C': 2, 'gamma': 0.1}	2	0.8488720157698766	0.8794947614354032	0.8597086847004709	81.53622155293442	3.4086697429550425	0.012678407235467226
8	1231.5067466100056	379.6104328632355	0.8617790216597713	2	0.01	{'C': 2, 'gamma': 0.01}	5	0.8470467985690298	0.8787646479027489	0.8595261563173073	39.54305568429041	38.3385048364718	0.013046417232986711
